SYMBOL,BME01 ,BME02,BMe6,UMe7 ,UMe8,UMe9 
A2M,5691903.594,3678777.681,3318260.973,1347891.229,1921806.172,872820.2888
AARS1,36625.49204,32775.03777,75926.92971,290586.1451,250037.9894,219344.3515
AARSD1,7139.386105,21636.9647,3660.880069,12070.82533,10311.5059,9674.420155
ABCA1,59229.73717,85706.95193,44502.69939,244661.4013,409172.9909,383041.4801
ABCC1,67799.69752,159218.1157,189181.217,369422.0532,360160.9363,259126.1032
ABCC3,24768.44846,5443.531581,101891.6667,67920.79675,95230.31495,54023.9257
ABCC4,3784.060508,3555.373731,23979.81409,96337.85639,151515.5463,108774.5523
ABCE1,37687.67738,46827.3866,65960.65533,362294.1389,251908.3274,287633.9933
ABCF1,2662.80572,1377.026955,2877.582217,10411.24835,2603.663918,1324.861847
ABCF2,6398.447375,3213.638453,13235.08808,63100.1985,51410.31017,39000.36182
ABCF3,48891.69049,5998.769061,15110.46828,34334.07479,49142.94848,31518.96934
ABHD14B,3189.009133,6154.163524,5968.507675,4911.966672,11656.06542,1271.869392
ABI1,28643.30957,23626.44552,58771.30513,241365.619,224857.1658,235337.164
ABI3BP,72284.88574,20121.37789,159904.1435,57509.64417,24683.50365,29588.78826
ABRACL,6699.478163,1368.774283,6425.458874,33580.80798,39026.1239,16047.59187
ACACA,1610.040656,2559.147193,2129.569477,1995.449375,4214.246997,2407.630118
ACADVL,19161.13339,15603.08009,4130.988084,33492.63213,57767.67163,25972.15864
ACAN,27775.03068,49294.6527,26498.62625,13701.44088,19877.09028,8295.172949
ACAP2,6955.835314,2661.629814,1738.091551,49305.53886,47542.07564,44578.90874
ACAT1,6466.953667,21249.89922,5596.835025,46901.99547,33421.94766,11370.42003
ACAT2,16574.14213,7682.302042,89175.93954,64376.81823,59376.67084,47112.67978
ACLY,85237.73239,73815.90878,199858.7811,530763.9347,698791.1363,393172.3481
ACO1,120567.3614,94916.99651,102403.402,448517.2869,315328.6558,246761.1092
ACOT7,3496.885311,4895.454741,2066.648639,40059.48041,1881.887203,39439.5619
ACSL3,5441.845921,7914.836538,16635.30476,99010.66606,69358.12404,68104.10794
ACSL4,86464.79013,67329.79725,139335.1867,813846.2217,615207.486,460870.0571
ACTA2,2369227.459,1672390.123,1361379.214,15833516.03,13093470.56,10996378.94
ACTN1,165040.4369,159704.4114,128693.2684,395042.2573,321501.7114,171242.322
ACTN4,175049.8865,154227.0292,110072.5922,525482.2188,464668.4367,277892.6446
ACTR1A,42946.8039,41128.36632,46551.4679,178027.8766,139268.0305,97264.99242
ACTR2,167512.0711,145761.6687,208469.6651,820129.4324,1074919.282,651347.2766
ACTR3,59616.33328,65828.39409,112509.0076,382016.9695,374934.1554,336046.2086
ACVR1,9431.329891,16417.1195,44260.03571,200317.6815,241718.3632,174695.4664
ADA,4704.600165,5063.195853,12169.48135,30890.24094,17292.91321,16981.13418
ADAM10,247442.6335,174160.2417,190169.8627,925588.3149,626933.5498,1093819.436
ADAM17,24954.99903,44863.74673,45770.38399,177910.8609,134917.0389,195985.451
ADAM19,10683.81044,6053.668111,5755.192332,59754.34146,53706.56307,32545.98602
ADAM9,49738.33873,35431.0776,76739.4752,441614.3906,537030.2795,121430.7939
ADAMTS13,30250.51971,2981.443713,30812.75941,25943.1071,35673.28719,11356.47862
ADCY3,937.5358482,4441.204937,4934.163056,50669.7786,36155.61483,33577.09481
ADCY9,1785.771645,4869.181431,553.8559869,39724.07229,33507.63607,42165.02247
ADD1,22925.63291,23594.3522,71650.59212,208961.6042,111983.2158,186073.1022
ADD3,44683.90706,61685.98118,62347.2089,267856.618,200766.6749,220766.8092
ADGRA2,9487.046469,4448.025107,35461.04719,51169.59098,27427.70367,66694.31861
ADGRE3,1329.306998,46467.71148,17071.94253,28410.35397,2870.887644,4241.293332
ADGRE5,14234.92368,15169.17511,34699.78025,466923.5402,149445.2768,338858.038
ADGRL2,70461.36544,30433.24826,146027.1557,140874.0853,158307.5561,119365.2666
ADH5,50132.69467,37023.61013,59200.41306,176389.0117,43405.1678,72925.50247
ADK,5024.473766,15320.31674,8853.198725,8238.907391,19318.84844,13848.4293
ADRM1,802.7301116,1048.506367,4280.729685,17037.74252,13378.79069,10971.52314
ADSS2,6064.543122,24106.87719,13660.76429,72541.81765,79092.20367,58591.49835
AEBP1,10912.12805,4872.49236,23143.12852,54542.84656,7483.21323,30529.41282
AFDN,1951.550171,42232.31053,6204.276507,21071.78505,16060.25069,21687.69249
AFM,13018.85031,9653.317217,8026.079413,11843.94682,29355.91124,787.2164592
AFP,576292.0468,462232.343,21029.59087,1239.543589,2619.300545,3109.39167
AGRN,58435.07409,624511.1682,706983.994,3068081.805,1021783.883,844697.4823
AHCY,575663.1401,391122.2913,799285.4891,1289316.716,1075463.341,769162.2997
AHCYL1,43733.28492,34520.32878,79176.50869,292542.0808,331839.9321,376294.0121
AHNAK,213961.6079,245321.6322,298554.1804,850931.7882,414232.2624,405536.3994
AHSG,6871.970532,14068.48387,2939.059815,1211.565303,7620.004198,2070.738846
AIDA,24786.58756,39947.8163,75940.89626,198809.421,193097.0809,176199.3297
AIFM2,554.303746,25727.78082,10823.77879,24157.8604,21797.17226,10854.5355
AK1,2140.332729,6127.591167,7000.606901,25693.41846,1647.137839,18948.81263
AK2,17093.57893,12241.44642,3566.01901,34925.53073,2572.44565,20139.24498
AKAP12,29385.25865,23149.3163,71255.59302,183019.9423,221167.1728,177598.2606
AKR1A1,11588.41102,8545.59138,13390.71652,51197.14817,43746.15606,45848.90142
AKR1B1,14817.47083,11289.13427,16049.58009,55090.03335,5851.506373,34685.85043
AKR1C1,4182.154212,1688.895603,570.5204892,1021.338359,10620.0364,3221.35598
AKT1S1,1641.239215,3491.418377,13084.39914,48104.04198,3944.384585,1723.703835
ALAD,33635.89704,34356.51797,47031.26392,56026.96973,61477.61567,35714.8445
ALB,6047759.295,5249345.491,5757756.788,1947172.615,4446733.637,1880588.527
ALCAM,299016.6157,299774.8124,804672.8291,4174864.926,1293717.882,1954158.928
ALDH18A1,4587.991255,3671.197125,4011.054041,27637.23802,35637.1484,16636.8782
ALDH1A3,52611.65964,31311.38761,22567.17262,112610.0098,625985.2278,173674.2642
ALDH1L1,91620.22183,53228.92824,84222.20107,40525.52888,111571.6506,94177.62381
ALDH7A1,52025.93159,17082.31702,44096.28405,80743.32909,103194.7415,77662.27487
ALDH8A1,40958.09787,27047.80256,34254.19436,54796.61853,44558.47066,31221.4624
ALDH9A1,232878.9492,227105.1331,231245.5814,214164.3579,231072.5904,165265.149
ALDOA,439567.1511,476396.7694,865624.3653,3897214.442,3695313.216,3029257.082
ALDOC,12046.41005,15161.35209,4185.316016,983.1319714,12702.81303,1660.104958
ALPL,554.0091831,942.8477685,24081.84039,2285.543954,1960.062063,1706.861256
AMIGO2,6754.956116,17501.93516,2505.816027,123050.9125,145005.8811,112337.5919
AMPD2,17320.01132,22766.37625,19175.88187,75026.4405,72546.85196,59811.7886
AMY2A,60343.52293,43127.42832,47165.16834,27427.41996,60507.13987,26370.74964
ANAPC2,87478.60037,61618.00187,80980.64691,158525.4426,141846.7856,88265.31381
ANKFY1,8327.824447,29700.85898,7942.173539,34770.4751,3444.374121,19780.82987
ANKH,383.9499238,2955.205852,2902.092314,9911.961924,14282.67644,8444.215985
ANKRD13A,4082.89233,3825.7206,7275.211417,36628.37318,26916.18674,28252.84149
ANKRD50,35608.9306,32456.08292,98380.04137,121158.7232,94483.6685,112408.2883
ANO6,17754.18414,22154.04995,31375.18349,129338.9804,82256.94204,110969.3039
ANPEP,1271813.165,480383.1451,11621215.58,12473300.1,11438778.37,19994053.05
ANTXR1,3714.800208,4149.439458,4646.404422,3751.443384,47438.68217,42783.42142
ANTXR2,5274.527534,10115.13836,34585.53313,346400.1389,393777.9022,431548.7917
ANXA1,303438.2823,324418.6084,854203.4502,7309840.055,4633553.67,3164511.232
ANXA10,14360.26188,4872.422593,6445.914002,1053.472635,269352.7535,38257.33854
ANXA11,151536.0077,171802.3007,209509.3346,1062633.214,691793.9346,475627.8468
ANXA2,520180.4487,500360.9266,491048.5441,1661421.471,770372.4272,598058.0716
ANXA4,174495.1341,158782.8747,124818.3514,386118.9435,265084.367,224411.6912
ANXA5,716166.9974,757884.0267,1038449.287,3636102.642,2696328.628,2573237.119
ANXA6,1121450.534,1279189.026,1921836.732,15202248.61,8691408.194,7120541.294
ANXA7,172726.6693,163310.7422,272646.5732,718329.6251,435422.1936,329732.9163
AOC1,8763.375988,7965.999589,14841.42073,25640.28361,29840.89282,14704.32808
AP1B1,9869.70355,12927.62773,7957.88594,22239.54242,27813.39786,21521.92348
AP1G1,6577.272335,13520.55066,11185.37105,13903.24986,21771.34524,42422.01895
AP1M1,9621.931154,3231.790495,15622.44197,21394.4857,27077.06701,12079.52678
AP1S1,9839.988232,10712.48789,6978.403458,39430.85298,38633.81737,19813.32277
AP1S2,20871.16623,20889.35011,1000.581115,21941.8934,22074.68428,29080.00819
AP2A1,117239.5649,74445.02109,122046.4451,465515.6668,558964.7509,435164.9955
AP2A2,33322.18017,24758.62121,28451.44441,53662.6891,102362.8394,80126.15695
AP2B1,138289.6654,85351.7081,91417.86117,336211.6026,425085.8725,291739.18
AP2M1,36758.77602,38780.88288,62849.27449,292689.4868,265094.301,205097.4961
AP3B1,50951.31725,49047.74055,12736.4545,42072.80329,35448.61354,40733.25904
AP3D1,20051.45807,11353.21261,28483.31957,78929.4455,80534.33406,50146.11728
AP3M1,18622.33468,4712.84768,11718.01933,42755.76703,15456.43147,21155.81966
AP3S1,5216.999476,4686.692617,7863.897605,29960.91047,24034.18084,5285.372455
AP4S1,369.3546191,3567.655961,2019.147717,10096.66413,6760.445726,5108.066102
APBB2,13075.9714,1416.684546,2244.343846,13434.69435,8229.189436,5851.513739
APEH,7133.620671,5785.881283,25225.48717,73658.98494,72884.42566,65207.63181
APMAP,73167.25647,41220.18812,70863.15039,214446.1709,305688.2742,219905.7926
APOA1,660830.0105,510246.4737,228432.1393,159825.1497,193361.4559,146115.0588
APOB,1930638.151,1964835.468,2071815.813,1293326.315,1855017.789,1012399.283
APOE,2058129.211,2141836.867,1839310.883,1405756.39,3149145.672,1772552.284
APOH,262582.4564,238898.3,173028.9449,441972.3075,625566.2994,272148.4469
APPL2,32093.9216,2775.503399,276052.0853,164238.1086,12629.56037,10037.12716
APRT,48192.13016,56778.37001,67160.69763,270010.8296,275928.6878,237268.1025
ARAF,5022.722093,1030.041555,4626.949574,9436.684854,9169.765177,8153.578745
ARAP1,4828.543016,656.5163354,5634.087475,14583.90719,12221.96723,4634.598879
ARCN1,24840.39277,23581.88401,45468.03509,122768.1002,93976.13495,89641.46346
ARF1,167398.7789,169529.3859,144430.5538,358074.6594,362572.0225,372699.8965
ARF4,372071.6611,290270.8354,764215.3774,4449085.297,3100660.631,3125889.474
ARF5,12766.54098,23409.08082,23542.13956,43717.27443,40344.81305,23927.59353
ARF6,24570.87197,26568.73286,34586.63334,161210.441,85084.96126,137877.4081
ARHGAP1,25482.26915,14063.63668,42272.1182,27833.92298,33928.21636,13784.70247
ARHGAP17,10444.71126,2122.278246,1385.15209,55910.12588,47245.27365,44250.42081
ARHGAP18,18941.63259,25770.77816,10706.13034,117395.6857,50699.52537,101557.4528
ARHGAP35,1542.387985,1400.377357,533.4934933,3386.578391,1298.86378,1312.770193
ARHGDIA,106782.3607,74817.395,108793.4882,596100.3446,486511.4893,490458.3448
ARHGEF1,4908.878824,1035.6284,12311.98126,16139.48613,5565.307142,7745.986061
ARHGEF10,1701.953522,2210.817127,11587.46627,1439.608338,12668.54903,10666.63275
ARHGEF6,8818.422285,16024.58844,6259.088167,16723.25311,11211.04687,1372.694261
ARL1,37178.77424,37829.9766,834.6659592,26828.60541,13484.50136,24367.90083
ARL15,4436.984631,7500.032951,7008.924145,21158.51747,20234.83028,11812.45411
ARL3,26004.50995,34573.74562,62341.61357,363617.7309,441765.6642,298568.5954
ARL6IP1,2058.193051,26798.51715,21333.36379,12489.12556,12637.4126,13895.71933
ARMC8,2722.79201,3297.42547,2762.855454,16214.02254,7588.210138,7746.766532
ARMC9,1892.356036,6556.366028,7213.380879,28198.54068,29718.82296,32738.15683
ARPC1A,10468.63853,8302.794391,4016.863276,32585.52564,33725.47081,15459.3139
ARPC1B,1588.143966,6927.991852,14689.77375,24329.429,22147.62726,23051.04299
ARPC2,36509.64108,52778.17995,66512.14006,200054.0932,286283.5377,217045.1687
ARPC3,32624.61696,49650.78501,53594.93139,277258.9055,291778.2459,185367.2571
ARPC4,288731.3779,270159.9587,496935.4711,2941504.839,3196977.841,2373304.326
ARPC5,75192.05777,67222.42585,112255.8064,710337.2984,703826.3979,533686.9857
ASAP2,1908.30707,855.3418908,2899.386342,26471.31306,18059.7144,25534.72982
ASB3,802.0065314,389.7713012,1981.132545,8139.080232,1032.774698,2518.914025
ASL,36770.73719,22277.03164,22474.94747,97530.41933,61031.88392,35105.72804
ASNS,18614.79082,34732.10783,34458.21241,98274.20724,65457.61547,70362.29158
ATG3,3243.640698,2787.288891,19631.91222,53008.22632,43694.98197,47680.0445
ATG5,3155.56403,3193.174113,860.432594,22631.4811,15907.73943,11354.40329
ATG7,9631.274785,6307.308189,1829.676723,34952.58197,36110.3242,41448.83941
ATG9A,11338.60316,3585.125921,7835.659539,20531.1834,16202.02074,18497.63478
ATIC,137869.3951,83755.59683,103350.3636,363544.4834,392881.0726,324470.977
ATL3,30625.74963,26276.02165,27792.55988,82751.15848,67397.33363,60839.57895
ATM,2046.139347,3114.86404,12292.85214,8855.821771,2682.058649,2330.396667
ATP10D,4962.371471,3754.45889,5605.189015,4935.57185,12362.88555,7432.41226
ATP11B,1169.984053,6324.618608,7180.194801,15974.9112,13727.50335,3310.156216
ATP11C,19149.80985,2300.868501,924.4683132,12268.58766,8434.778363,9373.696836
ATP13A3,29001.09652,6773.301562,14482.80245,41512.91015,42631.87824,48781.26429
ATP1A1,619306.1902,364821.8183,1279350.687,9282864.812,7028694.421,7698490.632
ATP1B1,17137.28338,41524.07957,56500.68924,568836.1828,324846.1911,472978.765
ATP1B3,139780.7382,84426.65206,309574.7926,2346324.589,1596652.467,1381294.22
ATP2A2,16779.47904,26970.63635,31433.50119,117989.1701,145374.9808,98518.30474
ATP2B1,46750.47621,94602.15463,244771.663,328199.183,272893.6734,303301.6195
ATP2B4,202948.9823,202508.1118,223993.0753,1511466.117,1008518.921,1361416.041
ATP2C1,6090.675173,32224.19365,7200.530181,63837.48373,41591.87838,34964.25258
ATP5F1A,60746.94991,64526.39955,83397.43728,293958.1706,363066.013,278234.9704
ATP5F1B,60090.37839,53952.80602,86811.53409,209920.3053,289931.6319,176088.7541
ATP5MG,3153.969892,9380.330538,4266.228868,11895.25997,28071.83179,10063.82486
ATP6V0A1,46759.34974,25479.73471,27290.91467,30058.96873,45861.77913,56155.3993
ATP6V0C,11999.84134,5341.228277,17641.92191,8737.310396,68278.12132,34269.15942
ATP6V0D1,78537.61985,43849.03586,71391.25797,278115.2121,258041.8553,174949.6446
ATP6V1A,42652.34137,25346.2408,47851.65841,99721.19734,80395.99752,69466.55499
ATP6V1B2,13829.71087,12028.90675,35137.1249,62732.68051,39535.39657,44407.67522
ATP6V1H,4627.932257,4577.858294,2140.938127,7952.408553,7964.01489,10807.36988
ATP7A,5165.595799,25158.2102,3404.318314,43151.4323,17203.59288,37989.96478
ATP8B1,10079.43943,36955.98668,11666.44934,99513.47634,28606.75154,16819.81169
ATP8B2,4661.962757,8578.155949,6474.299008,8118.332355,3602.32596,6813.947097
ATRN,6892.594232,13023.80327,12220.33288,122016.9479,59156.4908,121309.9834
ATXN10,21667.45304,21593.37935,10010.56578,156799.8588,199863.1675,136576.1732
AXL,24087.91975,27670.1878,59749.46574,169729.3076,135775.637,132237.4202
B2M,62483.65735,120833.9415,65051.11598,681094.7139,530358.0752,1025214.493
B4GALT1,44244.27656,46749.39668,12628.98418,14241.05218,13299.37092,11009.70566
B4GALT4,1615.75266,4020.645487,2516.0838,37417.60305,36197.25536,1106.968547
BAG2,48645.70535,26374.56627,26148.57189,108198.83,58842.53152,54591.35192
BAG6,18995.93317,8122.849759,5251.160505,91969.08816,70340.38127,67520.27238
BAIAP2,12023.10441,4039.253728,14983.63753,42240.27938,27184.51354,22370.89179
BANF1,2254.931207,1952.525874,5995.831223,167482.9027,30521.76403,63445.22169
BASP1,62870.85835,38586.88152,321092.1221,2105116.397,1905046.211,1923725.007
BAX,11028.90694,7201.307901,4570.412633,61198.48511,48972.15098,64830.29416
BCAP31,21124.51437,16804.54836,1359.864632,50849.96821,23752.14573,31816.04951
BCAR1,4721.431033,12805.81671,1069.691203,52940.60117,40200.74245,41563.35751
BCAT1,6908.127997,9276.716333,80837.61142,526295.8938,283966.4134,291891.3872
BCL10,2625.563283,6450.317972,10468.12755,38771.7925,16163.81522,6188.384132
BDKRB1,74955.03008,82566.56447,31913.93239,14829.97556,10313.13521,17087.85911
BDKRB2,5081.185109,4943.854711,8918.780047,88500.13387,121879.7905,179213.5565
BGN,74110.10599,142462.2622,75926.9238,188777.4362,77650.30802,69131.37489
BHMT,37672.3601,25491.5612,3253.685563,17088.61091,17294.15472,6762.708548
BIRC6,1003.222421,1733.822273,1189.751471,6061.447313,6876.111155,1663.625025
BLMH,9290.982263,5211.702614,16849.24102,46912.80024,34494.9545,45006.40524
BLVRA,2637.409514,26099.32791,17815.44959,73381.32103,53439.49778,48258.23488
BMP1,21581.97108,24338.6027,38292.68873,15767.20325,32312.10893,16166.57377
BPGM,83514.94515,71420.29347,27025.35938,52860.9744,76204.67363,57354.98278
BRK1,25741.93157,1966.210523,24109.28811,11990.7749,30353.07736,8444.673643
BSG,277746.2308,274377.335,415945.3103,2939764.376,2377846.555,478824.6174
BST1,250699.95,181183.8221,129142.3622,874373.4302,391852.3155,948985.7034
BTN2A1,5769.195058,6610.110539,20905.30826,203287.5526,107728.0156,178291.4745
BZW1,53710.73398,51282.21881,70366.80487,554015.9824,368201.4275,344939.6275
BZW2,8664.773104,6721.407483,17267.74754,108939.3665,102337.109,106581.6329
C1GALT1,7952.252144,2469.799905,11442.06764,6379.139241,3589.88876,1887.461621
C1QBP,9640.94486,9534.858632,8159.836422,58445.92462,34108.11977,15418.31057
C1QTNF1,299.0771357,12661.14353,727.8710007,65658.25851,108774.1659,39398.94116
C1R,9359.61853,21933.55881,31839.45517,43634.64345,109357.4357,46082.96219
C3,3669758.008,3596860.545,2848224.899,2037915.657,5553641.691,1641085.896
C4A,439597.3557,401302.6947,560138.0691,626137.929,948886.145,472459.6318
C4BPA,1988.111458,389.8384319,14786.20132,4184.657747,3395.544983,8420.934496
C5,440599.2017,791181.8607,79510.13835,89401.93694,87811.70466,58111.74933
C6,914950.6061,1392558.535,22068.91777,38105.01367,39725.3656,34478.69583
C7,218982.5874,421693.6962,21680.65467,614.7296911,25186.2326,12853.29783
C8B,319499.6616,568554.5939,17753.09187,4083.379618,35447.38181,31120.82465
C9,7641244.377,9315297.848,147843.3126,171274.6707,136539.4169,155692.5443
CA12,7066.743829,8423.995678,19180.85588,49152.95798,50003.58267,4642.862389
CAB39,211036.7259,68902.95861,192288.0333,781305.6014,542918.4592,752727.2026
CACHD1,5841.402973,7087.362276,22175.11052,34793.88412,59252.65206,28387.49233
CACNA2D1,135889.7566,80802.42107,186608.9025,792654.2656,1764883.168,1212882.548
CAD,26605.42944,35335.45856,256341.8489,343733.9435,205822.0901,202641.478
CADM1,335.0485622,13409.41557,21470.62357,63888.84692,148244.7477,34597.121
CALD1,153096.192,64175.9204,23037.50098,273380.6562,260734.0843,230645.4858
CALHM5,26210.09891,38368.45933,44114.25079,152996.3798,140246.1583,145404.6684
CALM3,569390.282,417959.3719,977894.0257,4153372.265,3745414.943,4955855.16
CALR,88948.5098,26889.38236,71517.5097,187368.0646,128136.1732,156337.7591
CALU,51935.69917,35581.09857,55642.98045,279832.2238,146512.4547,150707.5342
CAMK2D,3923.76159,5128.957919,3738.181948,1156.268493,8971.118932,7493.323172
CAMK2G,2086.265562,1826.875601,717.9904895,15960.67791,15847.15737,10113.03476
CAND1,99917.48665,64676.99077,140848.1781,487349.8918,479782.0372,441780.1694
CANX,49084.5167,99427.35746,43855.41918,260814.4853,263068.034,214114.4429
CAP1,127463.1937,150393.5917,133391.6594,717609.4642,591351.0436,588023.3582
CAPN1,71014.1759,59227.91111,123453.0907,284746.1216,389246.3257,267416.5395
CAPN2,52025.64353,43835.35456,61789.36116,238483.875,185605.9274,253278.0268
CAPN5,23197.10213,26614.26405,29300.64522,58776.57781,60312.38866,55273.12909
CAPN7,6276.928852,7965.344442,12458.52186,25761.68944,24487.67132,4455.358687
CAPNS1,69216.26222,55001.77096,65202.69522,71804.54798,215591.8725,178266.6777
CAPRIN1,2424.304674,14208.84147,13303.39444,75855.33052,43943.06157,44147.06834
CAPZA1,32057.57026,38142.13233,18875.36577,134745.9704,103868.5813,118543.8585
CAPZA2,37432.92935,15472.82885,20247.21366,72518.81731,84734.31563,86464.67011
CAPZB,184090.2592,142246.8205,172395.6698,796496.3331,690901.3469,716276.0091
CARM1,12784.81625,11628.68867,13235.19872,14759.72624,14964.50421,15202.88651
CARMIL1,29465.58714,25136.13714,5629.674927,1445.889025,1761.515014,7908.166244
CARS1,4753.103261,14215.06499,3170.616906,66765.06565,46085.65981,59592.02015
CASK,49448.79988,44707.06629,70731.16586,590941.3383,459103.3014,659954.8703
CASP3,1485.400376,14405.71902,5913.048451,14257.1032,1218.620683,14654.51751
CAT,24354.51773,4522.308825,10416.27995,17387.27674,2289.654266,18088.76354
CAV1,46404.09392,33888.45399,60462.04477,166232.2277,58471.35124,82088.05903
CAVIN1,84024.0004,52658.52866,43604.03569,167359.0987,70571.0652,115372.031
CAVIN3,7096.198168,5273.758086,3343.96471,35689.73844,9341.060749,15004.12931
CBL,8942.964989,3790.456018,11055.73957,5718.960181,11106.24147,6667.31028
CBR1,40607.97926,28596.79814,41216.78508,130091.9027,143436.1161,128139.3796
CBR3,3927.519191,25259.20608,11111.59906,5906.321889,13732.60998,23033.60824
CBS,2507.375855,1378.062455,14531.84812,9282.330455,25231.9,40005.49318
CC2D1A,2664.902416,3633.816046,4442.120782,6242.249789,13599.27595,14887.069
CCBE1,2552.537359,3284.724679,17146.1469,18593.47513,7038.309398,1542.540863
CCDC80,136345.4232,104948.6112,803930.7843,220807.1803,220545.3802,168695.5768
CCM2,37330.30112,19848.24074,46897.47856,237979.4244,186345.8932,187400.3776
CCN1,107106.1603,108453.5852,188496.1014,1409644.303,415589.2444,474610.197
CCN2,85490.44495,83029.67532,117887.4396,308551.0234,215379.1895,152626.5477
CCT2,92605.87975,58363.26902,118024.4406,311276.5876,314301.7541,224330.6572
CCT3,157001.5152,115211.805,225648.7092,1097284.18,957485.9173,810433.5017
CCT4,93310.74524,98390.71602,174073.4202,717635.8078,684282.7278,550199.6944
CCT5,75211.70747,29902.0781,34576.41653,219802.7719,169716.4368,207626.6907
CCT6A,71979.89254,81082.99762,115289.9827,482582.3947,449230.1009,430174.2761
CCT7,146518.6296,87279.81171,151056.4905,705035.7811,654857.3237,542458.2102
CCT8,217747.4235,190130.207,259463.2796,2249833.213,1212784.048,1034596.492
CD109,141340.7139,61484.32679,99515.77522,413361.8666,431426.5234,622032.4324
CD200,22684.20162,18818.35474,16941.1043,300040.3588,339626.55,179176.7592
CD248,8646.43625,3284.128423,8641.548208,77999.34318,33084.26925,52515.90144
CD274,1161.386884,3064.575647,1558.435505,35646.89991,15065.53331,36135.39618
CD276,51990.97662,46573.63055,107808.073,964048.7768,741978.1776,1143927.647
CD36,159101.2133,84309.9695,192186.2331,101131.3211,83047.39245,62120.95818
CD44,190920.4749,238243.1114,46576.90963,2976934.893,1194312.384,2481120.404
CD46,16763.30539,26879.27302,42303.23525,322510.7294,161940.4995,185075.5487
CD47,158532.281,124935.204,75671.85315,261167.8331,30403.37997,181029.5056
CD55,16854.46065,22819.52962,149700.6413,1179953.53,2911702.795,382137.1329
CD58,8857.754368,11184.1286,10231.23272,50906.29048,43616.73486,36420.61361
CD59,268834.1602,185302.2194,871757.9212,5236700.197,5175107.13,5946875.915
CD5L,12753.19462,2597.775296,564.8635012,8016.64632,1530.551742,2458.697888
CD63,451456.9779,229744.5168,516906.8426,2855574.091,1411267.33,2385866.554
CD68,1494.324461,2520.209677,10899.44493,21154.42848,18661.15221,19329.15657
CD81,66657.44908,75165.6094,129291.666,824491.1942,414589.1023,534549.2574
CD82,43344.00675,48159.19935,99378.26942,2211211.953,1563542.993,1804628.85
CD9,19508.81941,2255.504972,80492.18728,1602148.961,803784.6933,1463967.441
CD99,5638.62569,2765.145462,2366.610537,67183.11591,1327.189622,57116.8317
CD99L2,932.0678779,5850.55521,28849.42178,33485.61379,1932.203597,16800.63589
CDC23,4818.944389,972.3861152,24421.27305,27241.85956,22706.11158,2786.909082
CDC37,37037.01609,33317.7284,40780.86328,146344.5765,150804.8929,124103.2447
CDC42,37732.10049,37358.98149,20571.80025,86535.75344,55331.6612,54051.24172
CDC42BPA,52288.0348,104319.4294,20897.61638,112970.4069,105055.4148,84289.32947
CDC42BPB,23977.48286,26159.28666,53629.94332,235032.1821,250578.6962,224669.6056
CDC42SE1,4591.8433,1227.17995,432.425805,21974.24414,541.0177883,6220.659611
CDCP1,155786.4592,114785.5647,238025.1827,10048899.54,3020265.641,6310960.794
CDH1,2223.774664,3432.342672,7708.406838,1553.698897,1103.362542,951.8749902
CDH11,25218.46483,34051.86102,29765.50938,168147.2653,110962.428,153546.8968
CDH13,113918.5331,75749.9953,131559.8601,526590.4818,268336.262,487367.7764
CDH2,67689.84325,92497.2496,80840.61176,436952.1712,359917.9338,284587.6388
CDH6,3445.650453,5996.346154,12896.66244,18429.86629,16394.01925,427.8339251
CDIPT,5741.877889,2086.54449,7168.442776,10736.62324,2318.625811,1064.175592
CDK5,7659.518022,28373.4735,2942.830029,22309.40862,4689.8751,21690.78262
CEMIP,36759.73564,29942.37119,8243.2772,14830.32632,6291.023695,22131.27571
CEMIP2,95892.78714,94450.01647,75588.55184,1303077.866,1390110.301,1569966.13
CFI,85095.53377,69154.48329,99613.72584,73934.27869,150313.7127,60739.86344
CFL1,101745.2576,114301.7438,74036.56293,464467.9277,268133.8241,312498.5068
CHM,159740.3308,15344.74639,291786.3681,48592.26523,61027.43268,61085.03481
CHMP3,2841.495427,7882.233998,34824.61901,5830.494599,4116.822224,29715.04482
CHMP4A,13138.63257,8900.917578,994.5123472,1910.012604,15237.11372,260.2227948
CHMP4B,4812.678073,1576.744695,5037.319548,30340.4996,21153.67864,22536.85627
CHMP6,6993.804929,1562.45521,14583.34446,38099.40875,33099.85115,26722.81767
CHP1,29367.41474,22970.64215,28761.63265,318083.706,286368.2866,291514.247
CIAO1,37728.16706,1794.819678,5068.123641,33405.35472,15633.51872,29962.00984
CIT,2872.158448,1067.763805,2403.191458,4310.655016,13708.71341,945.7332436
CKAP4,267688.2642,92586.13271,76521.19535,417386.1885,404761.6793,450740.0321
CKAP5,9346.655003,20141.023,17455.66189,57398.05591,24962.0583,34962.79017
CLDN11,40510.93608,13907.01483,72871.81552,174660.1542,38046.08298,87140.36579
CLDND1,54700.17508,71638.1178,56104.06385,459349.6908,321995.6853,399794.02
CLEC3B,35662.06277,26659.2606,52208.55036,35652.71551,125358.1882,51294.27731
CLIC1,398496.4026,498157.2049,295407.3612,18246426.79,12329922.12,15353574.43
CLIC4,97991.80989,94832.0005,127223.1056,1055235.737,600105.1017,795991.9148
CLMP,10398.35507,15201.33689,16365.26305,114548.0643,95271.40236,87338.11471
CLNS1A,3517.591728,59507.16522,3019.300996,37082.71722,47439.22979,36287.91691
